what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878634831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878656917
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747878662127
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878663928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878664893
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747878666524
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878671475
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878673485
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1747878674856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878677441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878691340
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878691944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878692575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878693381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878694393
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747878694424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878699310
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878723526
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747878734357
executed,command,,,"AUTOGEN:::org.eclipse.ui.texteditor.ruler.actions/org.eclipse.cdt.internal.ui.text.correction.CSelectRulerAction",1747878738152
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747878741032
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878742557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878743453
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747878745753
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1747878752727
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747878758159
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878760746
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878762245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878763163
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878803964
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1747878804909
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747878805328
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878805777
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878905644
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878905912
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878906354
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747878907547
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747878907777
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747878919922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878932883
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878942401
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747878942409
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878944510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878971422
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747878972984
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747878973218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1747878974146
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747878978107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747878978649
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747878978682
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1747878978711
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747878989865
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747878991873
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747878992098
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878992458
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747878993989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1747878994696
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747878995150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747878995594
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747879016604
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747879018266
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747879020345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747879022007
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747879022603
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747879024813
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747879025028
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747879035442
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747879040318
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747879043753
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747879044347
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747879045590
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747879047607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747879048410
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747879053727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747879054846
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1747879055084
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747879056447
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747879056643
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1747879058394
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747879060569
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747879075336
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747879108085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747879111812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747879117936
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747879119079
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747879122409
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747879125241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747879128722
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747879130667
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1747879130920
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747879132327
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747879132542
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1747879134286
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747879136483
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747879158713
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747879158945
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747879166497
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747879167878
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747879173871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747879175178
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747879188237
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747879202570
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747879226150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1747879226965
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747879227339
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747879227775
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880069283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880071023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880075034
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747880078063
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747880078323
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747880087895
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747880115462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1747880123920
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747880124356
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880125025
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880158711
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880158736
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880159808
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880164036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880184499
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880185045
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880403384
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880403405
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880404609
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747880409824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880411844
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880413516
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747880414111
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747880416965
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747880418333
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880420837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880421955
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1747880422224
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747880423580
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747880423783
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1747880425522
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747880427692
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747880432111
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747880447485
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747880448646
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880452068
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880453967
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1747880454201
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747880455554
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747880455764
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1747880457501
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747880459662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880467604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880468395
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880468591
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880470034
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747880477022
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747880506827
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747880510886
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747880533134
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747880535990
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747880541998
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747880543552
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747880548505
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1747880560120
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747880562828
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747880564001
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880567488
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880569350
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1747880569585
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747880570973
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747880571198
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1747880572942
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747880575146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880583334
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880593581
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880595628
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880596782
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880600466
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880602657
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880613954
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880616260
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880616879
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880621823
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880627865
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880628890
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880646565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880653252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880654024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880660967
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880667110
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880678956
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880682221
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880688954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880695345
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880698179
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747880703766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880724729
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880758876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880760046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880761333
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747880762837
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747880763086
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1747880773200
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747880774237
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747880775565
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880806600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880855809
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747880860182
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747880862582
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880865607
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880866761
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1747880866996
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747880868385
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1747880868615
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop, --accept-bad-sysid, --sidp=Not Found] return code: 8",1747880870367
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747880872514
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1747880903713
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1747880908829
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1747880910000
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880912406
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1747880914257
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1747880914501
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1747880915867
